"","M1_1_MSS","M1_2_MSS","M5_1_MSS","M5_2_MSS","T49_1_MSS","T49_2_MSS","M42_1_PD","M42_2_PD","M43_1_PD","M43_2_PD","M64_1_PD","M64_2_PD"
"330",0,1220.058272,1515.009739,1211.750422,760.5957537,100.3047635,247.2978605,0,22465.50192,18146.99142,360.1357497,350.7980912
"331",90204.81171,73227.09419,215164.6717,326883.5431,110404.645,144098.6858,843694.2482,711747.6965,948358.7758,1156246.92,673880.6599,603033.1767
"332",46516.54499,36659.07927,5906.321513,6253.642751,11732.67376,2555.85173,0,0,1660.022606,4614.313156,9167.285951,1805.917181
"333",308363.0771,423754.1067,527677.4977,383709.4364,324376.235,286550.679,408420.9295,606408.63,129489.9667,147365.9813,354374.2737,458865.8913
"334",40023.68968,21890.42383,1700.607641,2664.765683,4046.836815,4886.092242,671.5493346,1289.56821,105167.4326,135217.0236,4492.347541,6778.665523
"335",484294.2063,451422.7406,104657.5211,133682.2163,496810.1944,596605.4544,27541.52728,31278.40164,616161.0936,671778.9127,327577.1332,318817.4864
"336",54895.06893,23815.06286,62718.39218,98886.07857,28969.00716,25452.2466,12626.21538,12456.26143,42113.6765,61067.8083,60710.93614,85665.46955
"337",7417.93755,5335.632668,2372.879495,0,20126.25996,19289.06158,9397.990499,704.1951057,50474.24095,65261.25661,8834.895096,8654.539398
"338",74392.08863,52397.82695,43430.35141,57841.02401,15605.95782,19479.39462,18407.36949,14993.75356,174839.0858,158228.6957,40564.27713,76638.59424
"339",0,0,0,0,0,0,0,0,21379.87223,14513.09656,0,0
"340",31599.43966,20479.06786,2280.355073,7240.22177,27895.87729,37800.39435,25170.17281,30251.81403,36716.71164,37671.4679,19277.86603,16351.48004
"341",43544.03592,49615.947,9465.779516,2072.296258,11244.5407,9251.312641,8919.820036,8692.880079,33680.88256,26926.41855,29776.56828,16475.72097
"342",4267.761353,10087.90627,818.5564615,2391.357189,2202.820057,3471.715299,11523.37452,12318.08747,2176.694159,1107.406688,20115.24185,7487.261429
"343",0,0,0,0,1421.69886,0,0,0,12606.86368,13022.47527,1264.392352,2467.949
"344",773.8053527,0,0,974.5988263,0,0,1183.018149,0,19804.86367,15054.84008,0,4411.450104
"345",8755.411063,7880.226702,13590.68743,24093.59996,66019.4353,54448.87942,84044.33149,78113.2726,56543.66947,70020.77016,68733.45521,64006.03403
"346",0,1951.527039,1517.30712,924.7240798,5551.884245,0,644.4601028,1549.64604,33666.15348,39058.711,1483.979501,0
"347",90829.60734,104910.7003,120596.2694,114911.5882,205381.1127,152281.4999,157268.5633,137219.1966,82362.58048,70250.20631,199692.7408,158536.3293
"348",47255.05415,66820.58596,95006.23011,102493.318,231728.7487,205886.1541,378039.8922,25300.40631,43529.21489,5248.308028,535660.4112,421789.4765
"349",0,0,0,947.4776313,2618.281944,2312.127971,0,0,28628.40781,22818.91773,1217.825654,0
"350",6400.087097,0,0,2654.010886,1537.417852,0,0,3068.427239,77315.73414,63732.90854,4541.172838,5862.798931
"351",6489.137964,5629.995141,7196.559224,23838.19161,3870.313251,3895.579567,14205.19322,18665.54904,25209.69936,34227.51756,20244.44853,9443.521025
"352",534359.0643,516272.4777,164271.1604,132101.0948,83036.17133,80816.29108,47648.31954,17522.42124,78352.12845,55367.84844,71885.41311,55177.50328
"353",6342.637151,23.47581829,0,1163.932451,0,1225.867958,0,0,18467.91187,17089.63803,0,1176.248767
"354",3758.708515,4594.242138,1709.640114,0,742.4110982,2336.69795,0,1627.662177,37009.89499,46074.7511,5035.137167,3399.900653
"355",17986.75058,22346.18386,15300.09693,25528.18999,45757.5402,29746.86846,46903.80386,37588.27854,26703.31212,25715.88213,64451.5402,36634.17701
"356",1714.925348,5610.262246,0,2059.856366,44378.28756,27088.82678,20487.7479,14712.26371,45755.63607,46789.06224,9340.919746,26082.68287
"357",13364.85382,20528.03776,0.082965384,993.0894937,17605.19627,24999.95268,3527.098535,9884.709467,115644.8903,90547.27889,11362.12467,3933.340997
"358",26082.24539,24010.83657,11820.43193,28563.0633,137896.282,149946.6492,82500.25048,63746.29933,70151.91423,59598.14194,123442.3905,115132.585
"359",392862.3444,323771.3108,42490.73374,44598.18658,126875.891,138752.4861,20700.25364,17188.49005,27872.15095,32322.56706,31887.09646,34643.38291
"360",443805.3258,404213.6142,16704.9069,18676.17664,103591.9843,103175.3155,9367.210307,6492.801565,103790.6474,96248.3686,18883.61349,12207.77077
"361",0,0,0,0,9903.273869,10614.10813,685.3779522,895.989227,8296.733485,14223.19905,2354.728288,534.6354241
"362",8343.79909,8461.358475,18223.07907,29902.27745,43291.95341,54419.43576,79683.67072,8196.993721,3630.76861,1375.970646,32702.83611,30877.03736
"363",15657.50875,11926.12685,34875.14893,78940.51058,100935.5633,125261.0808,10516.46834,34960.75425,11556.64072,5047.223646,29857.04244,44449.97878
"364",658141.9004,598118.0609,707966.1893,751765.7051,2978567.633,2563300.129,1064590.142,577095.0312,566844.0922,150629.8082,3233763.039,2869387.551
"365",2467966.875,2625500.722,2333862.388,2951856.426,4636244.872,4012457.244,1807812.994,696658.2497,2599285.757,656570.2764,4003890.148,2865564.766
"366",211651.0576,262878.2235,281818.9062,363217.8636,402459.4955,258989.7401,245215.3,78076.95459,306426.508,130607.9019,282840.5681,248478.6637
"367",1421.235046,17992.95584,76578.80004,72928.78351,20694.85556,24637.85112,57741.88511,79030.16697,301610.5792,371373.7419,16687.91958,8756.639489
"368",5287.796861,2857.93654,7194.884324,14425.11759,49484.92348,35132.71534,22294.10787,31946.03971,60498.63626,56212.70208,38801.75046,20718.16983
"369",0,7036.363066,18.70315234,1142.816689,3235.188368,1440.477723,863.3471304,1136.864688,113563.2804,105658.038,4204.008338,4562.151498
"370",0,0,0,0,433.9234497,0,0,0,767.1715785,1754.580383,0,0
"371",14397.13324,19942.06061,19504.84249,30001.07085,29014.63083,19159.89545,30514.37934,38424.76759,100602.333,97019.36125,23760.58955,16929.17925
"372",17478.99592,10161.69916,3000.969144,1882.409995,3138.130404,5156.324078,2676.962391,1942.50266,25808.30158,37509.04647,2441.365217,3110.460377
"373",3797.792711,3697.398507,0,0,3078.330784,3116.465184,522.4239091,891.4484504,71199.05129,59616.39542,1145.080834,983.6076642
"374",5666.921051,4021.626224,0,0,2884.212515,1765.107645,121.5491022,704.5645193,14470.28894,14630.78488,0,0
"375",16599.97221,7263.87759,32269.27266,34285.18622,5332.385269,6266.441436,1991.361275,1994.328723,110416.0668,89026.54825,27084.94604,28307.81129
"376",6854470.041,6410832.141,4235439.499,5883389.635,7966076.046,10453178.38,7838888.213,7820600.057,7452304.772,9826670.261,8280447.014,8337107.662
"377",57439.71875,41489.97529,40950.39924,61927.82644,93883.86218,76610.15328,132125.4635,102940.2448,777300.5735,824859.9597,445674.0861,395678.5665
"378",529311.9305,592938.7322,341972.7109,467816.418,788795.2325,919192.5166,154784.4081,230098.8574,475363.2136,429308.6512,514975.6968,498876.295
"379",4772.125922,0,3430.799621,0.70279678,43995.9492,44919.65194,11336.59496,3510.054576,16069.48725,12177.47063,26977.31716,31414.04914
"380",41556.21931,34398.55553,154040.4938,204277.7502,435686.1635,342858.3432,224889.4418,195711.7761,309845.1248,190086.6014,322105.0051,273718.6805
"381",455410.7513,335416.071,623389.0185,834624.6175,4360196.579,3983232.064,1954996.344,1860326.154,1618402.438,1573552.719,3223604.24,3194608.402
"382",2258719.086,2267716.301,3184802.384,3560760.4,26380026.51,25995629.64,11168643.44,8812885.14,9275605.528,7701331.234,21168093.84,15565271.82
"383",4696217.93,4874214.555,7633361.45,9737888.159,33434784.2,24902173.97,16572383.61,11783270.98,12182725.43,8302736.505,21017272.09,19684247.76
"384",327190.9296,386389.2015,560652.7065,620229.3356,2293091.984,2332714.846,1869194.318,2095059.407,300192.2151,260913.8641,2338674.095,2635783.479
"385",451488.5857,526186.6203,507439.5382,489816.0706,1291968.114,1792170.406,494465.1749,555828.4196,799407.6075,787416.4886,913415.1684,1096955.649
"386",207319.9304,236395.5119,451163.7658,313830.6405,2435147.834,2988528.807,1976349.348,2198654.213,374091.5922,465393.8831,1530817.138,1345267.625
"387",32977.71031,41613.30867,39150.09315,21526.85731,109832.6838,55920.90459,27834.53385,24816.974,28696.98958,41061.09891,43316.76882,42720.34648
"388",2170274.875,2510720.16,3970400.486,3298174.894,17518047.03,21122362.28,16617256.84,15450557.05,2772894.579,2460992.741,11182907.58,7683453.193
"389",221334.5337,319634.8928,972183.7904,722752.2387,907844.4874,1042242.829,1176309.901,1459511.837,88674.28322,90066.91771,616729.9647,779842.5523
"390",2134733.276,2024520.657,1737903.828,1852448.8,8827615.289,9476415.453,1353542.05,1345013.97,6551096.714,7772741.451,3470649.548,3582295.141
"391",2195.459595,6426.162415,2452.873269,1602.833789,9193.167767,5222.825731,12429.4618,5562.312638,51468.90982,43023.91721,41572.67929,29153.99178
"392",0,0,0,0,0,0,0,0,6571.834673,6033.960122,0,0
"393",45770.66554,40132.82024,6661.261761,6429.535429,11326.72078,7422.522009,237626.0201,218726.0438,127194.1847,123488.5282,6201.503596,5655.796724
"394",88070.88841,67215.37344,40731.05642,51515.89455,26443.74746,46396.65592,118799.7669,63721.50199,50108.21893,58887.35235,74981.43,97591.46918
"395",493253.404,591109.6712,443473.0683,404389.8956,369273.7411,378119.5962,490990.1141,271581.6225,135589.7241,80840.24914,352849.0431,294022.4205
"396",158231.0194,167413.0791,203270.2872,277960.08,599079.6483,450538.7957,383233.8704,97138.22532,94083.03382,57990.98844,682946.8107,528290.3347
"397",55690.21958,31614.17082,24096.73632,22204.69683,90398.1919,136418.4573,5084.149252,4411.426353,73354.62311,82425.92229,46300.3028,54903.10812
"398",0,0,0,0,0,0,0,0,29657.46411,16825.1212,0,844.4944026
"399",222276.7051,202758.0772,274952.8789,242358.2541,13718.8526,23856.21102,28505.04717,50958.73987,235667.7528,239310.9909,211641.0153,210936.4645
"400",236570.2939,177700.5457,474402.1024,456499.7667,95312.56234,179012.3602,50488.0746,80381.71437,92755.52352,139798.8814,345653.4171,352183.2709
"401",681035.5108,707992.5756,461784.4616,577128.9869,760308.5769,796370.0194,352961.8329,345502.6795,419225.0772,429383.4339,638969.3401,526748.0259
"402",405316.0534,464249.8961,325725.4156,336476.1976,308715.2236,379635.7835,199417.9127,324099.1806,124684.1046,101496.7614,176049.7426,215011.4857
"403",7408.337893,2695.16605,3954.3698,5347.308866,3159.313875,5333.522657,23620.82443,18312.14534,79542.37282,72829.35584,62143.03483,44297.58556
"404",0,0,0,207.3631247,374.5034992,682.7719462,161.9718799,97.13826872,2589.104712,7389.984186,564.6449456,0
"405",10444.21401,12257.39709,7171.767612,6606.192601,5809.749698,4939.823638,4535.884727,3937.616883,32946.00135,33257.31186,12639.06891,13565.44266
"406",0,1097.85498,0,0,1134.907634,1080.657218,0,0,22913.24602,28870.3589,0,4999.993993
"407",3001.678619,4127.640937,0,0,12952.66851,3187.949587,0,0,85839.7708,116911.7075,3655.014769,2327.411195
"408",86138.93256,61266.35844,4911.600996,2806.611723,9843.645595,4635.030115,2024.011502,3381.902975,91604.58527,120311.1809,1742.429751,2081.127487
"409",517694.6522,476983.3237,591429.1826,592764.9171,232614.2036,359821.3754,191350.1306,152696.0556,2239117.084,1916219.992,479523.7984,521804.2862
"410",42386.53789,35527.67781,88440.83978,77917.41048,244940.3339,195106.7221,445317.4842,459185.0354,525293.7651,510777.1033,347101.6898,279133.0295
"411",0,0,0,0,0,0,0,0,62805.05349,65551.97279,1424.755908,0
"412",1564.943298,1103.682537,0,4896.132745,3670.053729,1468.021006,732.9243155,2370.306253,332230.8397,302461.9092,7342.075527,1893.132608
"413",332594.6567,406785.3225,554959.4207,338049.8761,562235.6072,820518.5943,625083.7046,727557.9354,413376.3795,410057.1255,622186.1019,845190.8026
"414",82559.66848,88895.632,678863.3838,641978.1745,857480.8573,945922.9165,1276126.406,1273059.622,1615512.656,1843490.98,1179460.282,996153.5624
"415",61430.49667,81598.24758,66378.73956,66916.23323,53933.55708,65103.72639,44891.25375,55829.23625,24461.72632,31535.05219,89647.87566,90143.8087
"416",101837.5776,116582.6123,50115.61047,79043.05238,151445.2014,113353.1693,102626.5485,61196.72528,58986.97458,46773.10414,76539.33757,44921.80835
"417",40035.65126,34746.92111,27872.52735,47841.24621,103192.6898,48663.45361,87661.47108,67622.24411,357084.7715,332850.7573,103698.8125,41285.00467
"418",24168.95364,16120.50006,19340.03975,16666.74577,3898.958536,12462.49673,15913.19436,7784.457388,43298.10913,47775.49915,43451.05247,36441.50193
"419",227266.2439,261089.0418,159388.6928,173938.5,511301.6177,441136.9614,289554.9793,218541.5131,196662.8703,147790.0305,519766.808,452283.6101
"420",191637.2427,193886.9057,56535.09777,77000.42849,229952.7793,181785.3518,269464.4672,190179.2793,262156.6056,257875.8522,239744.2269,189303.5736
"421",17313.81253,11826.01683,145141.0085,82939.64555,124955.5657,195168.0836,117271.94,29053.85067,26620.13574,5462.713633,159310.718,212134.639
"422",371200.1508,398535.4824,400242.6747,508584.1289,204669.5774,289368.8469,191765.0345,205246.0907,599198.3288,779685.8844,165251.8041,173011.0616
"423",1288534.211,1242864.604,462399.2109,444456.9649,1266866.752,1605076.928,450841.4264,701550.3111,378197.2109,342261.1581,676904.2297,649417.4021
"424",1944423.434,2296853.381,2376544.326,2142306.713,4847984.021,8918933.78,4966696.568,2872071.095,304207.7446,287544.8561,4167099.492,6652033.251
"425",1827663.344,1974679.897,1722234.87,1606284.631,3753557.283,4672542.947,3754864.992,3504915.167,150758.4666,127194.3782,2729403.252,3759831.305
"426",13323.17799,84590.92953,36738.31626,33128.39106,57825.1283,78675.6842,31833.35261,34130.76175,35232.83664,28233.88673,24099.86741,29769.86119
"427",27035.64783,6349.416716,21238.1534,18111.60787,17924.99531,0,2271.310555,6845.499941,38997.6182,52548.26263,25756.50712,21304.69389
"428",491547.6601,504205.4062,153179.8663,227521.4498,1444156.668,918824.9281,812183.5946,718234.0147,252748.154,241557.44,943205.3914,725292.9693
"429",0,178.1519408,0,0,598.2189924,0,138.5255008,157.8909289,18316.89283,15676.56585,1650.423909,3415.992108
"430",803851.9086,846534.0468,1350134.782,958197.5183,1643104.166,2464941.949,849106.8048,1088956.412,356038.4622,385301.9775,897956.6456,836724.1976
"431",6850860.621,8216558.349,8483339.643,8186189.494,10585978.1,13210390.81,5297216.96,4833624.531,2890453.377,2880950.713,4022116.824,4053413.289
"432",72496.47338,96171.80354,247330.9586,179398.2895,76765.11987,168455.5326,303911.4453,144495.1221,62139.93384,26726.42007,272775.1127,231095.7751
"433",137460.2839,111686.8929,469018.3836,338164.6657,200809.6939,267431.9587,208245.7914,85955.2584,76385.81115,13437.71812,260589.4918,238193.3107
"434",118138.386,121117.6155,127798.1163,149104.1825,154653.5922,121710.8338,201749.3065,263635.3351,207102.0098,183746.615,255518.7972,208997.2329
"435",79112.58701,40443.98407,23720.19602,20789.83122,21303.05749,41391.73135,20848.44537,13604.89931,505810.0168,460887.6465,16918.68375,9304.830644
"436",2507.391624,1228.113686,0,0,2222.186159,697.2333595,572.6354201,0,41304.60594,40751.84423,0,0
"437",13059.94504,16105.01583,11399.46427,2524.185382,3160.480367,4732.557307,3894.056291,2275.549809,151840.5053,146495.6244,946.891883,8266.180766
"438",17256.06428,14028.10469,19077.25899,10816.41735,115200.6267,119402.3431,72193.95569,79950.97372,264343.7032,355154.2728,68597.27104,72526.69748
"439",8497.398156,8659.258812,4129.352095,13011.30574,6698.672534,19178.88574,30304.98405,16453.88463,28528.58836,22124.87632,21327.12791,22503.772
"440",312925.2092,365077.3761,616788.5438,713280.3748,1119240.627,1198452.108,1229998.039,611825.1876,439742.5427,249149.2802,1544267.969,1309029.107
"441",12444.19179,11364.74872,31565.55515,37209.55662,13237.36068,209345.2616,21300.64431,6371.045063,4914.473428,5872.850685,85260.25455,94313.18905
"442",3299823.669,3670484.271,4060447.044,5007198.681,3941382.44,2974067.831,2781505.938,1908805.548,2547939.287,1767743.998,3158276.782,2757752.382
"443",2252403.768,2079808.427,3826675.937,3703032.878,3226507.346,5805937.721,1848378.685,643771.9746,563334.5469,37788.02931,2882410.993,2669910.486
"444",223894.7263,221027.1621,246054.7245,441951.4822,626118.3373,549479.4359,480616.0842,371605.6625,200454.4967,130893.739,764087.3722,486895.4785
"445",142984.5582,112427.5946,176167.4124,213086.9192,179642.6283,152635.536,52470.6638,43683.85006,117556.6337,111669.1366,94331.50862,67009.20766
"446",16719906.2,17452684.21,13792172.24,15494867.66,20170974.72,20873713.83,7342678.871,7135716.654,7940321.92,9740657.813,13265871.95,11982878.55
"447",473731.2118,536717.6139,841178.9125,723291.805,902708.8804,1364000.111,467143.5571,448820.6655,383313.3215,316488.86,587074.2554,458044.311
"448",3652820.844,3792024.875,2503291.805,3220900.623,217686.1459,238537.3576,234720.5216,120540.8552,392463.7907,396419.3386,156432.5361,188530.3792
"449",948600.7356,1065602.573,485934.8052,326139.4083,185796.5821,218722.5665,82256.6325,87760.06454,157508.5575,165668.7678,91742.6942,136861.8606
"450",19993.00544,29096.60642,44076.88288,26509.22367,27923.40175,30197.25686,344199.5908,279920.8516,35758.46673,38226.46097,123595.264,107343.1213
"451",39149.54281,33685.64589,148916.1539,273603.7477,235914.5774,175528.2986,312700.5386,258545.8463,324135.013,295185.6849,273855.7451,226203.8178
"452",29924.04892,17675.44503,130175.7229,159625.0826,123200.2338,95181.74124,216090.225,171934.1045,283124.6447,258296.2783,274569.9679,198327.5739
"453",13476.55564,14557.3281,13577.99783,11311.95378,0,10378.24643,24900.09031,25221.89619,26593.85792,24505.23011,18205.48395,29194.89218
"454",616979.806,574246.9534,752207.7187,644657.3119,556374.466,639529.7807,275395.9493,332221.1889,68468.49861,55310.66081,230645.5725,206992.9663
"455",295819.9434,236016.6797,28347.18297,114581.1233,110059.1186,118337.92,21648.33144,11303.67776,78435.49631,74519.1271,25620.27701,8217.89831
"456",298942.7889,318903.7215,421756.5019,564596.2805,281959.0159,293828.5328,347439.7034,183244.0486,203365.6876,57759.73881,236037.8147,178718.5939
"457",8248938.309,9919223.896,13616069.41,12593932.06,6667757.438,5566489.888,4945106.775,2131011.4,2878629.902,979648.2344,4277805.048,3891350.549
"458",2415839.11,2473720.863,1498981.028,1901955.247,2185580.484,2194974.325,797720.6776,614028.3874,2114955.478,2481970.934,1671015.102,1350564.29
"459",205131.0403,209253.1552,153902.2025,171517.1122,358009.1326,263088.9877,359484.7658,293583.1883,158773.6202,109668.4535,438600.2377,308518.7261
"460",2282.747314,747.1313734,0,54.74678715,0,915.2934573,0,0,18751.54705,20652.51213,0,0
"461",29272.9001,17060.36336,21016.30663,46781.47799,165932.5766,162365.5121,55672.86089,14871.95747,23439.93598,4457.00902,120012.2772,122328.4955
"462",37187.42115,33282.29118,0,1623.464105,111289.235,112316.311,2024.678734,7892.078605,4212302.118,4482127.812,6393.119051,4396.568937
"463",271557.7717,275039.3881,61998.15717,80740.27021,807624.3958,921942.3188,251981.2817,217819.5282,1791971.423,1746914.614,165133.7464,170356.0141
"464",4062.57193,2800.357557,2613.406958,10938.55184,28921.13061,19522.06411,16959.14033,12317.78402,23708.33289,25341.51776,15946.91142,14637.89645
"465",36209.14235,43902.11618,42494.13586,43429.08616,141395.0714,96162.81454,116913.8624,105715.4676,83185.79425,98713.20688,155480.5721,109057.9474
"466",39281.63404,35070.23973,60352.50118,28220.93289,13300.27954,34840.77163,24478.70828,22515.59045,174905.5557,152959.8552,52426.06633,46466.26592
"467",192225.8965,198309.7556,266657.0521,160377.6389,253811.6478,372183.4243,933486.5352,1089739.144,72878.10307,57187.69264,330285.2894,375615.4211
"468",15656.90095,12469.06974,4174.342979,2664.000329,54368.58847,44798.19644,1892.644975,1940.476234,18033.96089,18708.21653,15227.13911,6966.179248
"469",1038258.044,856026.3905,338828.3958,231324.6073,939142.967,872470.3704,1281166.556,1430936.479,1684739.042,1987174.153,1094083.597,969575.1287
"470",65567.30385,72835.66541,10328.68929,27582.85917,215549.9945,230448.5375,51019.02596,35585.51181,144973.5302,137380.903,159265.4245,111956.6061
"471",7817.919748,6410.981891,4073.879846,2048.851829,9569.193199,5611.088239,7105.171048,0,35201.03136,33950.06148,3249.958701,2762.215682
"472",101616.0823,91966.15139,10719.53821,26414.34927,121474.718,95388.23728,216349.2778,162222.7548,475305.0182,429305.2629,214272.2315,160653.4413
"473",11214.71416,1144.303073,16996.7804,16585.27831,22104.81741,20534.63024,981.755843,565.4694458,48862.81715,55188.54236,6162.936294,6918.955887
"474",1102.130432,2234.289878,0,0,1827.947246,17.66023443,6738.525989,636.6160344,11731.7428,12524.65341,1633.22803,1342.479207
"475",6317.629486,6921.830945,30781.88684,53077.00844,8616.615842,5003.625218,60476.652,52301.74073,34634.63027,27130.35887,18333.28122,14131.63121
"476",59675.02299,44749.84671,63788.53456,53142.53206,24999.22003,31836.15801,90900.35497,57640.54898,88157.65955,41029.06258,19926.41435,117134.5081
"477",1340269.369,1227615.134,872557.4423,1090183.418,1276015.063,926414.9266,1528946.292,1435570.134,1569639.678,1501734.619,1048757.601,921769.3607
"478",35093.98921,21256.38921,21297.21394,62394.60741,28486.93177,21384.6972,35873.74291,55357.78408,250777.4287,290620.7586,95979.51797,47888.76558
"479",0,0,0,0,0,0,983.1201188,996.1788624,1730.384215,446.7290192,0,0
"480",7089.80437,11698.14588,6243.228789,5655.547711,9690.519237,7497.013587,16372.30417,1487.806168,8383.320468,8094.761268,8518.037545,5759.524616
"481",0,0,0,0,2486.57755,0,0,0,23242.49579,24415.68165,0,0
"482",209968.5431,209209.1631,50109.10626,74595.74599,80070.12094,65025.78244,56649.9394,9658.919403,36575.13507,3186.651256,43928.3817,24328.94454
"483",68063.25628,79676.43075,196658.0463,138854.7812,313298.8684,513455.0834,850899.6405,291006.5322,20832.46872,6488.480311,252102.3055,265269.1564
"484",66198.82421,39036.49854,105609.9314,67299.07056,103807.7785,72823.87792,356471.0348,242172.6706,45382.91271,43559.58265,86550.38513,150108.4751
"485",364403.0611,391562.0447,773623.182,844928.0161,550407.0974,702543.3798,5684361.255,3627261.822,325848.9245,336935.2269,1011210.188,1461932.77
"486",703.4880793,11452.53753,10863.85674,28297.53588,13971.11949,8290.742947,215425.648,219154.5828,70356.34387,70119.91275,44966.60866,61162.70252
"487",1008.046036,1403.888157,713.083978,1956.27793,1670.863899,319.9646643,66533.00237,60558.30992,6975.626083,4035.04548,23209.71581,14575.61429
"488",18463.59781,17461.04359,25002.84506,21255.53084,59363.16026,36174.85647,17632.09939,19554.15854,124210.8657,119571.5408,93700.77835,64131.8808
"489",65169.83262,61098.50597,67856.76451,42489.54125,79529.88432,76913.49103,11449.75432,8342.745812,428798.8585,345509.3447,54602.60223,72378.48701
"490",7342.295325,7864.643901,20535.39387,20298.78167,129575.6435,81265.92907,84242.1795,67965.0916,65319.16028,60466.7768,126175.3614,88229.15551
"491",9497.190312,6662.827772,3628.89315,7366.183557,14000.92328,10605.11077,1153.584628,1887.515222,42109.15639,38140.68214,28175.6141,20782.44275
"492",835.3833313,4299.201112,0,817.6140803,35372.75309,41911.60819,4574.923171,2934.596835,2721.81581,0,22098.8282,12416.73338
"493",345377.6007,363361.9555,343164.6639,418073.3653,360098.197,412628.5045,172463.5544,166168.741,705142.1438,686467.9077,813658.142,485053.3558
"494",59763.11648,66670.35712,51112.22416,64619.08674,42908.97379,33706.53876,12344.20485,3724.155523,68152.92002,55705.9334,39801.17275,32981.18026
"495",78568.40359,66905.98718,64871.66941,78087.01162,93129.43819,89632.10548,51291.26502,54803.50308,46034.1986,42726.45957,149773.3066,113151.4561
"496",337919.3527,227771.458,210835.5871,158987.3632,39647.12193,55354.55556,36820.0495,12544.25382,223900.5151,203482.1781,147138.5901,251659.7414
"497",12295.79027,18549.22386,0,0,99877.89437,118757.4511,2281.621582,3458.821413,18763.72164,25649.0289,0,0
"498",31655.33784,37981.84515,34540.24807,51464.98411,42383.8534,57562.54823,63937.08809,18381.98678,42313.36277,54163.27741,118267.5298,124581.8894
"499",8563.731652,18756.61695,11416.36143,23264.01647,8747.511862,2705.542249,11430.82209,9276.609293,66460.22577,51446.18802,14121.35087,13520.02224
"500",124385.064,81750.70335,59927.91322,88029.86783,71722.91281,80404.59798,153690.0766,80263.77384,1067324.809,1243015.818,261904.5607,243050.8132
"501",22996.1272,18383.3866,3332.230814,5951.257682,0,1004.827679,4072.164506,5760.300054,515760.3999,532014.3217,54341.56811,52664.92762
"502",62279.69615,30259.21142,40169.57624,10504.34553,166501.1162,120395.9598,80043.01254,55666.8296,32535.03987,27762.33298,43861.66201,55279.31608
"503",9270.401581,14304.40111,20008.46343,33549.9537,274404.4055,263300.9201,218341.1522,183848.3472,187207.3955,198934.1088,164423.2548,92523.58105
"504",1359582.272,1159217.932,1560831.239,1945477.638,3934208.224,2752843.83,2949143.08,2813926.61,3585797.79,3177677.262,1971542.888,1411001.088
"505",560548.5866,581910.3249,836201.6116,986658.0982,2817736.907,3442959.462,3410585.883,2935107.498,683037.315,621624.463,1994944.059,1476004.403
"506",79822.79851,88065.13239,129448.6244,191652.8723,412227.7769,279828.45,550111.2473,455386.5519,513079.7406,466947.8306,251676.2303,234896.6237
"507",357506.0543,357353.0271,243177.091,351691.4107,734441.3224,684782.3686,744730.7105,652837.3812,903529.2918,944443.2307,415655.7991,372150.9575
"508",2202408.094,1842632.755,4181601.049,5222130.626,6643358.086,7813884.357,8347807.781,6836806.102,1454514.218,1098829.26,4445525.828,3595681.004
"509",103026.5674,108500.1711,176745.8156,237657.462,1520257.275,1059995.436,1195158.978,960007.5315,944136.4881,908243.6722,890768.5569,669813.1504
"510",926116.9645,1002281.188,1484015.205,1727970.532,3491287.528,1897205.03,2554001.917,2175094.838,3910573.373,3676586.399,1806083.472,1264190.957
"511",106036.7572,191583.74,441708.6164,424773.6895,141722.2019,211249.9233,461162.8327,227730.4336,18772.97065,19053.35095,122665.9318,116404.8786
"512",39777.1025,29130.16484,442044.2789,456325.8404,166763.4733,174576.4406,93269.01255,29154.2255,39721.16921,18227.92466,144760.5985,153905.1015
"513",111712.1073,139513.0228,132950.3769,129901.4449,203825.5967,214166.4274,132912.2449,95731.95925,137362.6524,128151.5495,118421.8133,83339.32345
"514",6943.278137,4096.59134,3153.880903,3636.061695,31493.00804,16877.69901,5126.312967,3890.84525,12650.2195,6590.788101,22334.50295,16744.39736
"515",4764.574958,2219.744372,0,0,1724.869462,0,23248.27781,2494.492177,137448.4813,131967.4673,1112.120171,0
"516",520563.4714,485271.1237,128737.0932,204825.7448,485578.152,372720.713,157320.1113,128484.7734,306974.5859,264743.7706,465988.4104,401423.1126
"517",1104705.613,1007048.968,496305.4281,653070.7614,112490.1693,144258.8757,289589.342,148463.204,529461.6362,207572.7613,263426.6512,222525.2071
"518",1912798.607,1788435.058,2288155.397,2854566.507,3151994.123,3553980.574,2183893.397,2429478.114,1341146.148,1380102.935,3202137.809,2861156.215
"519",206849.0986,283144.6104,192257.0627,216162.0966,768789.2349,676522.5728,419311.8282,275972.587,424603.6989,491281.6609,864272.0277,718081.6973
"520",852657.6564,710817.6804,3017232.262,3753058.013,5704117.041,4255788.07,3064749.062,2885017.555,1355873.501,1210236.664,3340785.394,3035004.55
"521",11115.58734,12384.99672,1847.797571,4684.138167,9148.360791,0,80716.37583,40446.40794,28598.95326,30319.78845,34681.49105,25988.27502
"522",51695.23056,17207.09205,56541.89597,32748.04856,13200.95379,22672.86143,174838.2325,171468.0506,115717.9866,96069.72439,112680.9323,101265.1215
"523",127629.0619,89081.1147,52653.24349,77660.08645,43789.6744,26816.0576,11815.47219,45584.19454,44641.29326,32284.04667,64052.35683,61549.53615
